book_id,goodreads_book_id,best_book_id,work_id,title,author,average_rating,ratings_count,genre,bag_of_words,,wordcloud
2518,133664,133664,6614430,"Academ's Fury (Codex Alera, #2) by Jim Butcher",jimbutcher,4.27,43941,fantasy fiction magic adventure epic sciencefiction action romance novel paranormal,jimbutcher fantasy fiction magic adventure epic sciencefiction action romance novel paranormal,,
2519,13162,13162,22599,"When the Wind Blows (When the Wind Blows, #1) by James Patterson",jamespatterson,3.92,39948,mystery fiction thriller fantasy suspense sciencefiction crime adventure paranormal novel romance action horror modern,jamespatterson mystery fiction thriller fantasy suspense sciencefiction crime adventure paranormal novel romance action horror modern,,
2520,6443834,6443834,18525442,"1Q84 BOOK 1 (1Q84, #1) by Haruki Murakami",harukimurakami,3.96,32323,fiction fantasy contemporary sciencefiction novel literature romance mystery dystopia modern classics,harukimurakami fiction fantasy contemporary sciencefiction novel literature romance mystery dystopia modern classics,,
2521,4004,4004,6186633,The Pilgrimage by Paulo Coelho,paulocoelho,3.64,28283,fiction philosophy spirituality novel travel religion literature contemporary selfhelp biography fantasy adventure memoir classics nonfiction romance,paulocoelho philosophy spirituality novel travel religion literature contemporary selfhelp biography fantasy adventure memoir classics nonfiction romance,,
2522,383028,383028,584889,"The Hard Way (Jack Reacher, #10) by Lee Child",leechild,4.14,36240,thriller fiction mystery action crime suspense adventure novel,leechild thriller fiction mystery action crime suspense adventure novel,,
2523,231821,231821,1757548,The Incredible Journey by Sheila Burnford,sheilaburnford,4.16,42094,fiction classics childrens adventure novel fantasy literature,sheilaburnford fiction classics childrens adventure novel fantasy literature,,
2524,13529,13529,2643796,March by Geraldine Brooks,geraldinebrooks,3.73,43737,historicalfiction fiction history literature novel contemporary classics romance,geraldinebrooks historicalfiction fiction history literature novel contemporary classics romance,,
2525,13359067,13359067,18587348,"A Wanted Man (Jack Reacher, #17) by Lee Child",leechild,4,33264,thriller fiction mystery crime action suspense contemporary novel drama adventure,leechild thriller fiction mystery crime action suspense contemporary novel drama adventure,,
2526,22369,22369,23395,"All-Star Superman, Vol. 1 by Grant Morrison",grantmorrison,4.06,35061,comics fiction fantasy sciencefiction adventure action art,grantmorrison comics fiction fantasy sciencefiction adventure action art,,
2527,12177850,12177850,21619530,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5) by George R.R. Martin",georgerrmartin,4.63,20567,fantasy fiction novel historicalfiction sciencefiction literature magic action paranormal mystery drama,georgerrmartin fantasy fiction novel historicalfiction sciencefiction literature magic action paranormal mystery drama,,
2528,16158558,16158558,21998974,"Dark Witch (The Cousins O'Dwyer Trilogy, #1) by Nora Roberts",noraroberts,3.91,33481,romance fantasy paranormal magic fiction contemporary mystery historicalfiction suspense,noraroberts romance fantasy paranormal magic fiction contemporary mystery historicalfiction suspense,,
2529,7198988,7198988,7859868,"Dark Flame (The Immortals, #4) by Alyson Noel",alysonnoel,3.73,51250,fantasy paranormal romance magic fiction contemporary,alysonnoel fantasy paranormal romance magic fiction contemporary,,
2530,25734248,25734248,45424866,The Widow by Fiona Barton,fionabarton,3.49,36504,mystery fiction crime suspense thriller contemporary drama novel murder,fionabarton mystery fiction crime suspense thriller contemporary drama novel murder,,
2531,6255144,6255144,6438210,"The Black Circle (The 39 Clues, #5) by Patrick Carman",patrickcarman,4,42084,mystery adventure fiction childrens fantasy action suspense historicalfiction thriller history contemporary modern travel sciencefiction,patrickcarman mystery adventure fiction childrens fantasy action suspense historicalfiction thriller history contemporary modern travel sciencefiction,,
2532,15820748,15820748,21549783,"The Prince (The Selection, #0.5) by Kiera Cass",kieracass,3.93,51454,romance dystopia fantasy fiction sciencefiction contemporary,kieracass romance dystopia fantasy fiction sciencefiction contemporary,,
2533,16069030,16069030,21861552,"The Winner's Curse (The Winner's Trilogy, #1) by Marie Rutkoski",marierutkoski,4.03,56635,fantasy romance dystopia fiction historicalfiction sciencefiction adventure action,marierutkoski fantasy romance dystopia fiction historicalfiction sciencefiction adventure action,,
2534,71332,71332,69081,Push by Sapphire,sapphire,3.82,36207,fiction contemporary novel drama literature poetry classics memoir nonfiction biography,sapphire contemporary novel drama literature poetry classics memoir nonfiction biography,,
2535,17465515,17465515,26129550,The Story of a New Name (The Neapolitan novel #2) by Elena Ferrante,elenaferrante,4.37,33395,fiction historicalfiction novel contemporary literature romance drama,elenaferrante fiction historicalfiction novel contemporary literature romance drama,,
2536,70539,70539,615175,"2010: Odyssey Two (Space Odyssey, #2) by Arthur C. Clarke",arthurcclarke,3.89,36907,sciencefiction fiction classics science novel fantasy adventure literature mystery,arthurcclarke sciencefiction fiction classics science novel fantasy adventure literature mystery,,
2537,6406018,6406018,6594903,"Soul Eater, Vol. 01 (Soul Eater, #1) by Atsushi Ohkubo",atsushiohkubo,4.3,34289,fantasy comics action paranormal horror magic fiction comedy adventure humor romance,atsushiohkubo fantasy comics action paranormal horror magic fiction comedy adventure humor romance,,
2538,15803059,15803059,21587729,Ordinary Grace by William Kent Krueger,williamkentkrueger,4.14,34720,fiction historicalfiction mystery crime novel thriller suspense literature murder contemporary religion,williamkentkrueger fiction historicalfiction mystery crime novel thriller suspense literature murder contemporary religion,,
2539,14839,14839,3238533,Last Man Standing by David Baldacci,davidbaldacci,4.03,36265,fiction thriller mystery suspense crime action adventure novel contemporary,davidbaldacci fiction thriller mystery suspense crime action adventure novel contemporary,,
2540,118944,118944,114515,American Born Chinese by Gene Luen Yang,geneluenyang,3.88,47824,comics fiction fantasy humor memoir contemporary youngadult biography childrens,geneluenyang comics fiction fantasy humor memoir contemporary youngadult biography childrens,,
2541,1335184,1335184,1324719,Peter Pan (A Little Golden Book) by Eugene Bradley Coco,eugenebradleycoco,4.32,38907,childrens fantasy fiction classics adventure comics,eugenebradleycoco childrens fantasy fiction classics adventure comics,,
2542,15990969,15990969,21747190,"Ten Tiny Breaths (Ten Tiny Breaths, #1) by K.A. Tucker",katucker,4.16,54718,romance contemporary fiction drama,katucker romance contemporary fiction drama,,
2543,7141642,7141642,7405757,The Thousand Autumns of Jacob de Zoet by David Mitchell,davidmitchell,4.03,36021,fiction historicalfiction literature history novel contemporary adventure fantasy romance drama,davidmitchell fiction historicalfiction literature history novel contemporary adventure fantasy romance drama,,
2544,18525,18525,756664,Dr. Faustus by Christopher Marlowe,christophermarlowe,3.79,39518,drama fiction fantasy horror poetry religion classics philosophy historicalfiction paranormal magic,christophermarlowe drama fiction fantasy horror poetry religion classics philosophy historicalfiction paranormal magic,,
2545,84145,84145,991924,Dance with the Devil (Dark-Hunter #3) by Sherrilyn Kenyon,sherrilynkenyon,4.39,51282,paranormal romance fantasy fiction magic contemporary action suspense,sherrilynkenyon paranormal romance fantasy fiction magic contemporary action suspense,,
2546,6614,6614,2713437,Lipstick Jungle by Candace Bushnell,candacebushnell,3.39,35792,fiction romance contemporary novel drama humor,candacebushnell fiction romance contemporary novel drama humor,,
2547,79379,79379,1827952,"Violets Are Blue (Alex Cross, #7) by James Patterson",jamespatterson,3.94,41555,mystery fiction thriller crime suspense action novel,jamespatterson mystery fiction thriller crime suspense action novel,,
2548,180116,180116,1899199,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny! by Anthony Robbins",anthonyrobbins,4.1,33586,selfhelp philosophy business finance nonfiction spirituality psychology money,anthonyrobbins selfhelp philosophy business finance nonfiction spirituality psychology money,,
2549,30246,30246,1136422,"Blue Moon (Anita Blake, Vampire Hunter, #8) by Laurell K. Hamilton",laurellkhamilton,4.04,52170,paranormal fantasy romance horror fiction mystery magic suspense contemporary crime action sciencefiction thriller,laurellkhamilton paranormal fantasy romance horror fiction mystery magic suspense contemporary crime action sciencefiction thriller,,
2550,30242,30242,2534676,"Burnt Offerings (Anita Blake, Vampire Hunter, #7) by Laurell K. Hamilton",laurellkhamilton,4.07,53980,romance fiction mystery magic fantasy paranormal suspense action sciencefiction thriller novel horror,laurellkhamilton romance fiction mystery magic fantasy paranormal suspense action sciencefiction thriller novel horror,,
2551,19286669,19286669,27334868,"The Silent Sister (Riley MacPherson, #1) by Diane Chamberlain",dianechamberlain,3.93,31741,fiction mystery suspense thriller drama contemporary crime novel,dianechamberlain fiction mystery suspense thriller drama contemporary crime novel,,
2552,9597,9597,1005005,Player Piano by Kurt Vonnegut Jr.,kurtvonnegutjr,3.85,34362,sciencefiction fiction dystopia novel classics humor contemporary modern literature science fantasy comedy philosophy,kurtvonnegutjr sciencefiction fiction dystopia novel classics humor contemporary modern literature science fantasy comedy philosophy,,
2553,10155,10155,1098725,"The Lost World (Professor Challenger, #1) by Arthur Conan Doyle",arthurconandoyle,3.92,39169,classics sciencefiction fiction adventure fantasy novel mystery literature thriller historicalfiction action science travel history horror,arthurconandoyle classics sciencefiction fiction adventure fantasy novel mystery literature thriller historicalfiction action science travel history horror,,
2554,34511,34511,2073281,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3) by Terry Pratchett",terrypratchett,4.18,38851,fiction humor fantasy comedy novel sciencefiction adventure magic,terrypratchett fiction humor fantasy comedy novel sciencefiction adventure magic,,
2555,60931,60931,1049657,Kindred by Octavia E. Butler,octaviaebutler,4.18,43332,historicalfiction fiction fantasy sciencefiction classics history novel literature contemporary paranormal drama,octaviaebutler historicalfiction fiction fantasy sciencefiction classics history novel literature contemporary paranormal drama,,
2556,8282,8282,3327855,"The Long Winter (Little House, #6) by Laura Ingalls Wilder",lauraingallswilder,4.16,54443,classics historicalfiction childrens history biography memoir nonfiction literature adventure novel,lauraingallswilder classics historicalfiction childrens history biography memoir nonfiction literature adventure novel,,
